,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
1071,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5.0,4.0,4.0,0.0,1.0,awesome deal,fits perfect and works great never thought I would find one that would fit my kitchen in stainless steel look,2013-11-14,awesome deal fits perfect and works great never thought I would find one that would fit my kitchen in stainless steel look,22,pos,4.359999999999999,1.0,0.0007798791187365958,0.0035377207751894784
1076,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,4.0,1.0,2.0,0.0,1.0,Good microwave but a little expensive for what you get,This is a good microwave that fits well in the corner of the kitchen. It fits a full size dinner plate.,2013-11-11,Good microwave but a little expensive for what you get This is a good microwave that fits well in the corner of the kitchen. It fits a full size dinner plate.,31,neu,3.425,0.5,9.748488984207447e-05,0.00034949542859219983
1079,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,4.0,0.0,0.0,0.0,1.0,Works well bad reviews might have been a bad batch or quality control issue,The poor reviews of this product must have involved a bad batch. This microwave has worked great for us. Very powerful great look and fits in a very tight space. I really like the one touch timer feature. It seems to be well built. Ours has a sticker inside that says built April 2013. I am glad we got a more recent built unit than what seems to be problems with earlier units.,2013-11-02,Works well bad reviews might have been a bad batch or quality control issue The poor reviews of this product must have involved a bad batch. This microwave has worked great for us. Very powerful great look and fits in a very tight space. I really like the one touch timer feature. It seems to be well built. Ours has a sticker inside that says built April 2013. I am glad we got a more recent built unit than what seems to be problems with earlier units.,87,neu,3.0704395604395605,0.0,0.0,0.0
1080,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,3.0,1.0,1.0,0.0,1.0,only had a short time,only one I could find to fit in space.  couldn't use all the others because once installed was unable to open door because it is next to an extended wall.  I hunted all  over for a microwave that the door hinge was about an inch from side.,2013-11-01,only had a short time only one I could find to fit in space.  couldn't use all the others because once installed was unable to open door because it is next to an extended wall.  I hunted all  over for a microwave that the door hinge was about an inch from side.,52,neu,2.9714285714285715,1.0,0.00019496977968414895,0.000580135427119055
1083,486381187,lg  over the range microwaves,4.0,0.0,0.0,0.0,1.0,Best purchase this year!,This microwave works well and is efficient. It does make more noise than my last one but it makes up for it in performance. Would not hesitate to purchase again.,2013-10-28,Best purchase this year! This microwave works well and is efficient. It does make more noise than my last one but it makes up for it in performance. Would not hesitate to purchase again.,34,neu,4.0,0.0,0.0,0.0
1084,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",3.0,3.0,10.0,0.0,1.0,Not compact,"I got this because it was touted as a mini-microwave. Of course, I am capable of reading the dimensions, which I did, but when it arrived it still seemed shockingly huge for a mini or compact microwave. It simply won't work with my limited counter-space. I don't know how well it works, because after trying it in various spots, I put it right back in the box. BTW, it is $30 to send back, so make sure you want it before you order.",2013-10-28,"Not compact I got this because it was touted as a mini-microwave. Of course, I am capable of reading the dimensions, which I did, but when it arrived it still seemed shockingly huge for a mini or compact microwave. It simply won't work with my limited counter-space. I don't know how well it works, because after trying it in various spots, I put it right back in the box. BTW, it is $30 to send back, so make sure you want it before you order.",85,neu,3.292063492063492,0.3,0.00017547280171573403,0.0005636815296186634
1085,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",3.0,7.0,9.0,0.0,1.0,Door seems not very stable ;(,"I like this microwave, EXCEPT the door is NOT always close right.. as you close it, it's almost as if it was installed a bit lower than it needs to be to close securely. The family is ALWAYS complaining about it:(  Also, for the size of this thing, I thought it would be a tiny bit taller INSIDE. Our freezer makes ice-cream VERY HARD so we 'nuke' it for maybe a minute to get it softer before serving- the round ice-cream container cannot fit upright in it.  Some cups do not fit either.<br /><br />The PLUS side of this tho, is that it DOES fit snugly into a corner! THAT is the only thing that sells it, in my opinion. I have NO IDEA WHY, it is so big & bulky for the size it actually IS, on the inside!? There is a solid 5&#34; of 'bulk' at the bottom, another 3&#34; at the top and about 6 & 3/4&#34; of height INSIDE.... and that does NOT include the plate & roller.... so you TRULY ONLY HAVE a microwave that is 5 & 3/4 INCHES tall inside!! ... The PLATE within, is an 11&#34; plate, but it is very close to the edge. ALSO, the bottom roller that holds the plate in place- is in TWO PARTS, rather than ONE. If this roller gets off the other piece... it makes a rattling noise & makes you think there is something very wrong with it.<br /><br />We only use a microwave for warming things, reheating pizza, a cup of coffee etc., and this does that job very well, however, for $150, I would have absolutely RETURNED IT- had I not lived on an island in Alaska, where the shipping would have KILLED  me :(",2013-10-28,"Door seems not very stable ;( I like this microwave, EXCEPT the door is NOT always close right.. as you close it, it's almost as if it was installed a bit lower than it needs to be to close securely. The family is ALWAYS complaining about it:(  Also, for the size of this thing, I thought it would be a tiny bit taller INSIDE. Our freezer makes ice-cream VERY HARD so we 'nuke' it for maybe a minute to get it softer before serving- the round ice-cream container cannot fit upright in it.  Some cups do not fit either.<br /><br />The PLUS side of this tho, is that it DOES fit snugly into a corner! THAT is the only thing that sells it, in my opinion. I have NO IDEA WHY, it is so big & bulky for the size it actually IS, on the inside!? There is a solid 5&#34; of 'bulk' at the bottom, another 3&#34; at the top and about 6 & 3/4&#34; of height INSIDE.... and that does NOT include the plate & roller.... so you TRULY ONLY HAVE a microwave that is 5 & 3/4 INCHES tall inside!! ... The PLATE within, is an 11&#34; plate, but it is very close to the edge. ALSO, the bottom roller that holds the plate in place- is in TWO PARTS, rather than ONE. If this roller gets off the other piece... it makes a rattling noise & makes you think there is something very wrong with it.<br /><br />We only use a microwave for warming things, reheating pizza, a cup of coffee etc., and this does that job very well, however, for $150, I would have absolutely RETURNED IT- had I not lived on an island in Alaska, where the shipping would have KILLED  me :(",299,neu,2.944295634920635,0.7777777777777778,0.0010615021338359221,0.003236869081245987
1086,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,4.0,2.0,2.0,0.0,1.0,Perfect size for small space.,This little giant is great for small spaces. It is very easy to use and works just as well as larger microwaves. I am very happy with purchase.,2013-10-25,Perfect size for small space. This little giant is great for small spaces. It is very easy to use and works just as well as larger microwaves. I am very happy with purchase.,33,neu,3.5946296296296296,1.0,0.0003899395593682979,0.0014445764567569983
1090,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,3.0,1.0,2.0,0.0,1.0,Looks great but longevity poor,"This is a very handsome appliance and for the first year it operated well or as expected. Within weeks of the first year anniversary the microwave died, an operating board went out and it no longer functioned and the repair would cost almost as much as replacing the product. I contacted GE and they instructed me to have a repairman to come in and diagnose the problem, if I decided to repair or replace they would give me credit for the service call, but because the warranty had just run out they would not be responsible for replacing the product.",2013-10-16,"Looks great but longevity poor This is a very handsome appliance and for the first year it operated well or as expected. Within weeks of the first year anniversary the microwave died, an operating board went out and it no longer functioned and the repair would cost almost as much as replacing the product. I contacted GE and they instructed me to have a repairman to come in and diagnose the problem, if I decided to repair or replace they would give me credit for the service call, but because the warranty had just run out they would not be responsible for replacing the product.",105,neu,3.4625,0.5,9.748488984207447e-05,0.00032551946994630526
1092,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,4.0,1.0,2.0,0.0,1.0,Worked 100%,"This kit is just what I needed.  My microwave stopped warming food and made a loud buzzing sound when on.  I didn't want to replace the whole unit because it matched my stove.  I got this kit and it was really pretty easy to install.  Now it works like new again.<br /><br />***There are dangers of electric shock, so do your research.***<br /><br />*Keep track of all your screws and bolts and where they go.*",2013-10-12,"Worked 100% This kit is just what I needed.  My microwave stopped warming food and made a loud buzzing sound when on.  I didn't want to replace the whole unit because it matched my stove.  I got this kit and it was really pretty easy to install.  Now it works like new again.<br /><br />***There are dangers of electric shock, so do your research.***<br /><br />*Keep track of all your screws and bolts and where they go.*",77,neu,3.5065656565656567,0.5,9.748488984207447e-05,0.0003567463459458013
1094,542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt",3.0,2.0,12.0,0.0,1.0,I'm not satisfy,"I received on time, but with damage on the door and left side and with out grill,I'm not so happy",2013-10-10,"I'm not satisfy I received on time, but with damage on the door and left side and with out grill,I'm not so happy",23,neu,3.8,0.16666666666666666,6.498992656138298e-05,0.00023036447663895537
1095,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,3.0,0.0,0.0,0.0,1.0,Ge Microwave oven magnetron and diode kit,"The four fixed screws on the unit does not line up with the existing hole of the microwave, so i had to zip tie it down.<br />they needed to be at the 12 and 6 o`clock position for me to bolt it down, but it works great.",2013-10-08,"Ge Microwave oven magnetron and diode kit The four fixed screws on the unit does not line up with the existing hole of the microwave, so i had to zip tie it down.<br />they needed to be at the 12 and 6 o`clock position for me to bolt it down, but it works great.",54,neu,3.4962962962962965,0.0,0.0,0.0
1101,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,3.0,2.0,2.0,0.0,1.0,Came damaged,Box was not crushed but top venting cover was dented and cracked.  I used the old one from the same model that needed to be replaced as to avoid all of the return BS.,2013-10-04,Came damaged Box was not crushed but top venting cover was dented and cracked.  I used the old one from the same model that needed to be replaced as to avoid all of the return BS.,36,neu,3.325,1.0,0.0003899395593682979,0.0012544366530642518
1102,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,3.0,6.0,7.0,0.0,1.0,TURNTABLE DOES NOT WORK,"While I love the shape of the microwave (it does fit perfectly in a corner), the turntable is defective and does not turn.  Upon removing the packaging, I immediately turned the microwave on and placed a cup of water in it to see if it was heating ok, walked off a minute and when I returned the water was very hot.  I thought eveyrthing was ok, so I threw the packaging away.  A few days later, I put a plate of food in the microwave to heat it up and that's when I noticed the turntable was not turning!  I opened the door, checked the wheels it revolves on, replaced the glass, gave the glass a little turn and still nothing.  I tried even placing things of different weights on it, sometimes it would turn a little like it was trying to turn but then would abruptly stop.  So buyers beware, I would not purchase this item.",2013-10-04,"TURNTABLE DOES NOT WORK While I love the shape of the microwave (it does fit perfectly in a corner), the turntable is defective and does not turn.  Upon removing the packaging, I immediately turned the microwave on and placed a cup of water in it to see if it was heating ok, walked off a minute and when I returned the water was very hot.  I thought eveyrthing was ok, so I threw the packaging away.  A few days later, I put a plate of food in the microwave to heat it up and that's when I noticed the turntable was not turning!  I opened the door, checked the wheels it revolves on, replaced the glass, gave the glass a little turn and still nothing.  I tried even placing things of different weights on it, sometimes it would turn a little like it was trying to turn but then would abruptly stop.  So buyers beware, I would not purchase this item.",161,neu,3.4208333333333334,0.8571428571428571,0.0010027017240899088,0.0033400529744098406
1103,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",4.0,1.0,1.0,0.0,1.0,Corner microwave,This met our requirements for a space saving microwave.  We would recommend it to any one with limited counter space.,2013-10-02,Corner microwave This met our requirements for a space saving microwave.  We would recommend it to any one with limited counter space.,22,neu,2.857142857142857,1.0,0.00019496977968414895,0.0006208310516644004
1104,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,2.0,0.0,0.0,0.0,1.0,Bad choice.,It worked for three weeks and now it won't start. Luckily we kept the box and are sending it back. What a pain.,2013-10-02,Bad choice. It worked for three weeks and now it won't start. Luckily we kept the box and are sending it back. What a pain.,25,neg,2.7555555555555555,0.0,0.0,0.0
1105,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,4.0,2.0,2.0,0.0,1.0,Good simple microwave,It is a basic microwave and so far working very well.<br />It fit perfect over our oven range.<br />My husband and his friend's help needed for taking old one out and setting this microwave up.<br />Door feels very light (we are used to the metal one) so we get gentle on it.,2013-10-01,Good simple microwave It is a basic microwave and so far working very well.<br />It fit perfect over our oven range.<br />My husband and his friend's help needed for taking old one out and setting this microwave up.<br />Door feels very light (we are used to the metal one) so we get gentle on it.,55,neu,3.644,1.0,0.0003899395593682979,0.0014612758119962276
1107,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",4.0,1.0,1.0,0.0,1.0,Great style and size,"but it is a little deep for where I have it. Beautiful and stylish. Easy to use, with sensitive touch screen.",2013-09-25,"Great style and size but it is a little deep for where I have it. Beautiful and stylish. Easy to use, with sensitive touch screen.",25,neu,3.713095238095238,1.0,0.00019496977968414895,0.0007378702173570029
1109,295520151,sharp microwave drawer oven,4.0,0.0,0.0,0.0,1.0,I love it,When ordering cabinet for microwave I had no clue that Sharp offered a drawer oven that would fit into the cabinet perfectly.  It looks so great and works beautifully.,2013-09-22,I love it When ordering cabinet for microwave I had no clue that Sharp offered a drawer oven that would fit into the cabinet perfectly.  It looks so great and works beautifully.,32,pos,4.141666666666667,0.0,0.0,0.0
1110,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,3.0,0.0,0.0,0.0,1.0,Door opening button broke; GE won't fix,"I should have heeded the warnings in these reviews.  We bought this because it fit our space, but the door button broke.  The door won't open when the button is pushed, it just unlatches and you have to pry it open.  What's worse, the GE repairman came to fix it and he just added some lubrication and said it was fine.  He refused to replace anything.",2013-09-22,"Door opening button broke; GE won't fix I should have heeded the warnings in these reviews.  We bought this because it fit our space, but the door button broke.  The door won't open when the button is pushed, it just unlatches and you have to pry it open.  What's worse, the GE repairman came to fix it and he just added some lubrication and said it was fine.  He refused to replace anything.",73,neu,3.1666666666666665,0.0,0.0,0.0
1111,295520151,sharp microwave drawer oven,4.0,0.0,1.0,0.0,1.0,Great Microwave works and looks FANTASTIC!!!!!!,We got it the same day our cabinets were being installed. We were worried about it not working since this was our first on-line purchase of such a high priced item. Let me tell you how easy it went in and it performed FANTASTIC!!!! it is exactly what we wanted and the slide out drawer has our friends looking into how they can install one in their kitchens. We installed it in a bottom cabinet directly under the countertop. great height and so convenient to place hot items right onto the countertop. No more reaching over head or over a hot stove to get anything out. This is a real gem and an awesome addition to our kitchen.,2013-09-21,Great Microwave works and looks FANTASTIC!!!!!! We got it the same day our cabinets were being installed. We were worried about it not working since this was our first on-line purchase of such a high priced item. Let me tell you how easy it went in and it performed FANTASTIC!!!! it is exactly what we wanted and the slide out drawer has our friends looking into how they can install one in their kitchens. We installed it in a bottom cabinet directly under the countertop. great height and so convenient to place hot items right onto the countertop. No more reaching over head or over a hot stove to get anything out. This is a real gem and an awesome addition to our kitchen.,124,neu,3.7653658963585435,0.0,0.0,0.0
1112,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",4.0,3.0,3.0,0.0,1.0,More powerful than expected,"Bought this for a small kitchen, it fits nicely in the corner and works great. Seems to be well-made. Although it is lower wattage, I have not had to significantly increase the cooking time, and I can fit a plate or even cook/reheat in a round 2qt dish. The beep is a little loud but otherwise no complaints.",2013-09-21,"More powerful than expected Bought this for a small kitchen, it fits nicely in the corner and works great. Seems to be well-made. Although it is lower wattage, I have not had to significantly increase the cooking time, and I can fit a plate or even cook/reheat in a round 2qt dish. The beep is a little loud but otherwise no complaints.",62,neu,3.425,1.0,0.0005849093390524469,0.002103785525207219
1115,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",3.0,2.0,3.0,0.0,1.0,It is what is...,"This product fits into a small corner counter space that I have, and it &#34;looks&#34; nice...but truth be told, I could have saved money and bought a small rectangular MW and put it on the same counter, although it wouldn't have looked quite as nice as this one does.",2013-09-19,"It is what is... This product fits into a small corner counter space that I have, and it &#34;looks&#34; nice...but truth be told, I could have saved money and bought a small rectangular MW and put it on the same counter, although it wouldn't have looked quite as nice as this one does.",53,neu,3.05,0.6666666666666666,0.00025995970624553193,0.0007879093634238074
1117,523301568,microwave cavity paint 98qbp0302,4.0,32.0,32.0,0.0,1.0,Great Product,The ceiling of my microwave was a disaster. Paint was peeling all over it. This product did the trick. Make sure you sand properly and spray several light coats rather than one thick one.,2013-09-18,Great Product The ceiling of my microwave was a disaster. Paint was peeling all over it. This product did the trick. Make sure you sand properly and spray several light coats rather than one thick one.,36,neu,3.466666666666667,1.0,0.006239032949892766,0.022561400434860227
1122,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,4.0,1.0,1.0,0.0,1.0,Perfect for my RV.,Bought this cutie for the outdoor kitchen in my RV.  I had limited space to work with so this was the perfect choice for me.  The unit sits in one corner of the outdooor kitchen counter leaving me enough room to add a hot plate as well.<br /><br />Great item at a great price.  Enough power to handle all routoine microwave tasks.,2013-09-14,Perfect for my RV. Bought this cutie for the outdoor kitchen in my RV.  I had limited space to work with so this was the perfect choice for me.  The unit sits in one corner of the outdooor kitchen counter leaving me enough room to add a hot plate as well.<br /><br />Great item at a great price.  Enough power to handle all routoine microwave tasks.,66,neu,3.851020408163265,1.0,0.00019496977968414895,0.0007596976455848087
1123,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,4.0,0.0,0.0,0.0,1.0,"Kind of hard to LOVE a microwave, but...","I have just gone through 10 weeks of kitchen remodel that was supposed to take 5-6 weeks. I researched venting microwaves and found very good reports on this one. The availability and price here on Amazon beat my local big box stores and chains. Installation appeared easy for my contractors. There are options to allow venting outside, either behind or above the microwave (not so clear from product description) but we had planned to vent through filters as the only other option was through our garage (not compatible with local code).<br /><br />The bells and whistles are amazing, with our kids ready to show us how it works, right after we stop the clock blinking on our VCR.",2013-09-13,"Kind of hard to LOVE a microwave, but... I have just gone through 10 weeks of kitchen remodel that was supposed to take 5-6 weeks. I researched venting microwaves and found very good reports on this one. The availability and price here on Amazon beat my local big box stores and chains. Installation appeared easy for my contractors. There are options to allow venting outside, either behind or above the microwave (not so clear from product description) but we had planned to vent through filters as the only other option was through our garage (not compatible with local code).<br /><br />The bells and whistles are amazing, with our kids ready to show us how it works, right after we stop the clock blinking on our VCR.",126,neu,3.3308683473389356,0.0,0.0,0.0
1124,523301568,microwave cavity paint 98qbp0302,4.0,28.0,32.0,0.0,1.0,It works!,"Had large amount of rust under rotating plate in GE microwave.  Surface prep is important.  I started out with sandpaper and discovered this was going to take too long due to the amount of rust I had.  I ended up using a 1&#34; metal paint scraper to remove all paint/rust down to base metal in the damaged area, this worked very well.  Then sanded smooth.  Wiped surface clean with rubbing alcohol. Masked off area to be painted.  Ensure adequate ventilation when painting.  I applied mutliple coats.  2 months of usage thus far... looks great, holding up great!",2013-09-13,"It works! Had large amount of rust under rotating plate in GE microwave.  Surface prep is important.  I started out with sandpaper and discovered this was going to take too long due to the amount of rust I had.  I ended up using a 1&#34; metal paint scraper to remove all paint/rust down to base metal in the damaged area, this worked very well.  Then sanded smooth.  Wiped surface clean with rubbing alcohol. Masked off area to be painted.  Ensure adequate ventilation when painting.  I applied mutliple coats.  2 months of usage thus far... looks great, holding up great!",99,neu,3.4128815628815627,0.875,0.00477675960226165,0.017206802303651837
1125,523301568,microwave cavity paint 98qbp0302,4.0,0.0,1.0,0.0,1.0,Micro paint,I bought a used micro that works great but needed a little &#34;tweaking&#34; for paint touch p inside.<br />This did the job!,2013-09-12,Micro paint I bought a used micro that works great but needed a little &#34;tweaking&#34; for paint touch p inside.<br />This did the job!,24,neu,3.565625,0.0,0.0,0.0
1127,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",4.0,0.0,0.0,0.0,1.0,I love it,"It is so nice! it works, is small, has a wonderful shape, it is an acquisition for my kitchen. I recommend it.",2013-09-11,"I love it It is so nice! it works, is small, has a wonderful shape, it is an acquisition for my kitchen. I recommend it.",25,neu,4.0,0.0,0.0,0.0
1130,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,3.0,2.0,2.0,0.0,1.0,Convection oven still not working,"SEPTEMBER 13, 2013 over one month after delivery AND STILL NOT USABLE!!!! GETTING UPSET.<br /><br /> THE RATING REFLECTS THE FACT THAT IT IS NOT WORKING YET !!!<br />So I can't be sure that it will.<br />The unit was delivered and it is what I wanted because it is exactly like the one I had for 14 years (newer model of course); but it has not been working as it should. I wonder if the tech will really getting it to work correctly. Waiting now for parts to fix the oven portion of the unit. The tech tells that the microwave portion only cooks on the sides and the center does not get the ray to cook the food, How can that be possible?? Anyway here I am one full month after purchasing the oven and can't use it. I still will be happy if they get it to work properly.<br />Love the fact that the color is not bisque --- thankfully it is almond like the previous one although the bottom of this one is white .... why??? Was it refurbished???? Original bottom damaged ???? Will never know.",2013-09-08,"Convection oven still not working SEPTEMBER 13, 2013 over one month after delivery AND STILL NOT USABLE!!!! GETTING UPSET.<br /><br /> THE RATING REFLECTS THE FACT THAT IT IS NOT WORKING YET !!!<br />So I can't be sure that it will.<br />The unit was delivered and it is what I wanted because it is exactly like the one I had for 14 years (newer model of course); but it has not been working as it should. I wonder if the tech will really getting it to work correctly. Waiting now for parts to fix the oven portion of the unit. The tech tells that the microwave portion only cooks on the sides and the center does not get the ray to cook the food, How can that be possible?? Anyway here I am one full month after purchasing the oven and can't use it. I still will be happy if they get it to work properly.<br />Love the fact that the color is not bisque --- thankfully it is almond like the previous one although the bottom of this one is white .... why??? Was it refurbished???? Original bottom damaged ???? Will never know.",194,neu,3.4015151515151514,1.0,0.0003899395593682979,0.001298471443101455
1131,523301568,microwave cavity paint 98qbp0302,4.0,1.0,1.0,0.0,1.0,The Perfect Repair For A Rusty Microwave oven,After following the instructions it fixed my rusty microwave oven. I'm happy I had found this product. Now I don't have to pay a costly repair bill.,2013-09-06,The Perfect Repair For A Rusty Microwave oven After following the instructions it fixed my rusty microwave oven. I'm happy I had found this product. Now I don't have to pay a costly repair bill.,35,neu,3.95,1.0,0.00019496977968414895,0.0007709352814830135
1132,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,4.0,1.0,1.0,0.0,1.0,Perfect,"I needed a microwave that would handle large dinner plates but took no space.  This item fits the bill perfectly.  It fits neatly into a corner of my countertop, in no way dominates the area, and functions way beyond what I expected.  If you are looking for a compact microwave that handles big things this is it.  Don't hesitate to purchase it.  Highly recommended.",2013-09-06,"Perfect I needed a microwave that would handle large dinner plates but took no space.  This item fits the bill perfectly.  It fits neatly into a corner of my countertop, in no way dominates the area, and functions way beyond what I expected.  If you are looking for a compact microwave that handles big things this is it.  Don't hesitate to purchase it.  Highly recommended.",65,neu,3.758095238095238,1.0,0.00019496977968414895,0.0007469420680639437
1134,618770050,ge profile pvm1790 stainless steel over-the-range microwave oven,2.0,4.0,7.0,0.0,1.0,UPS Strikes Again,"After UPS destroyed a Whirlpool unit last week, I opted to upgrade to this GE model.  The mistake I made was allowing UPS to handle the shipment again.  It is becoming apparent that UPS cannot handle anything that requires a hand truck without damaging it.  I would suggest that Amazon include a carrier option for shipping heavy items to possibly preclude damage in shipment.  For me, UPS would fall just below the kid down the street with his little red wagon.  As to the GE microwave, it arrived with two corners completely bashed in and assorted other small dents.  Not exactly a 30,000 foot drop, but enough to render it unusable.  If I'm ever able to once again enjoy receiving, installing and using an over-the-range microwave oven, I'll be sure to review its salient points.  Oh, and all potential buyers should be aware that if you purchase any item like this from a vender who does not have the caveat fulfilled by Amazon next to their name,and you have to return the item, you will simply have to wait for the item to arrive back at the vender and then rely on the vender to reimburse the cost.  Amazon cannot reimburse for it - you MUST wait for the vender.  Me?  I'm still waiting for my $500. Caveat Emptor!<br />September 13 - Update - Item arrived back at the vender today.  I'm still waiting for my $500.",2013-09-05,"UPS Strikes Again After UPS destroyed a Whirlpool unit last week, I opted to upgrade to this GE model.  The mistake I made was allowing UPS to handle the shipment again.  It is becoming apparent that UPS cannot handle anything that requires a hand truck without damaging it.  I would suggest that Amazon include a carrier option for shipping heavy items to possibly preclude damage in shipment.  For me, UPS would fall just below the kid down the street with his little red wagon.  As to the GE microwave, it arrived with two corners completely bashed in and assorted other small dents.  Not exactly a 30,000 foot drop, but enough to render it unusable.  If I'm ever able to once again enjoy receiving, installing and using an over-the-range microwave oven, I'll be sure to review its salient points.  Oh, and all potential buyers should be aware that if you purchase any item like this from a vender who does not have the caveat fulfilled by Amazon next to their name,and you have to return the item, you will simply have to wait for the item to arrive back at the vender and then rely on the vender to reimburse the cost.  Amazon cannot reimburse for it - you MUST wait for the vender.  Me?  I'm still waiting for my $500. Caveat Emptor!<br />September 13 - Update - Item arrived back at the vender today.  I'm still waiting for my $500.",240,neu,3.109722222222222,0.5714285714285714,0.0004456452107066262,0.0012669510251269989
1135,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,4.0,1.0,1.0,0.0,1.0,This is a good choice for a simple over the oven micowave,"The microwave is light on features but works very well for the functions it provides.  It's a very simple micowave that does it's core job well which is exactly what I wanted.  I didn't need all of the advanced features, cooking presets and auto-options that the more expensive microwaves come with.  I installed the microwave in a couple hours removing the old one that didn't work anymore and had a bag of popcorn right after...",2013-09-04,"This is a good choice for a simple over the oven micowave The microwave is light on features but works very well for the functions it provides.  It's a very simple micowave that does it's core job well which is exactly what I wanted.  I didn't need all of the advanced features, cooking presets and auto-options that the more expensive microwaves come with.  I installed the microwave in a couple hours removing the old one that didn't work anymore and had a bag of popcorn right after...",87,neu,3.4246753246753245,1.0,0.00019496977968414895,0.0007030489695764813
1136,618770050,ge profile pvm1790 stainless steel over-the-range microwave oven,3.0,2.0,4.0,0.0,1.0,dented in several places,the items was shipped & handled by UPS.  the microwave was bent in several places on the bottom. it was hard to tell if it was that way before packing or done during shipping.  box was damaged as well.  had we not been working<br />on a deadline for a house showing I would have sent it back for an exchange.  but no time.  it appears work just<br />fine and the dents don't show thanks to the shelf it was placed on.  I would expect a discount based on the<br />damaged product we had no choice but to keep.  I have photos if needed.,2013-09-02,dented in several places the items was shipped & handled by UPS.  the microwave was bent in several places on the bottom. it was hard to tell if it was that way before packing or done during shipping.  box was damaged as well.  had we not been working<br />on a deadline for a house showing I would have sent it back for an exchange.  but no time.  it appears work just<br />fine and the dents don't show thanks to the shelf it was placed on.  I would expect a discount based on the<br />damaged product we had no choice but to keep.  I have photos if needed.,107,neu,2.9633333333333334,0.5,0.00019496977968414895,0.0005830597645069854
1137,523301568,microwave cavity paint 98qbp0302,4.0,26.0,28.0,0.0,1.0,microwave cavity paint,i had where and tear on the bottom of my unit and paint pealing on the top. i brushes it down with a wire brush and put several coats of paint on it as directed. the product worked great. the inside of my microwave looks brand new.,2013-08-31,microwave cavity paint i had where and tear on the bottom of my unit and paint pealing on the top. i brushes it down with a wire brush and put several coats of paint on it as directed. the product worked great. the inside of my microwave looks brand new.,50,neu,3.512323232323232,0.9285714285714286,0.004707127538088739,0.017196969815414617
1139,295520151,sharp microwave drawer oven,3.0,2.0,3.0,0.0,1.0,good concept,"This is a great design concept.  It gives you more counter space.  I was worried about it making soup spill with jerky loading, but I haven't found that to be a problem.<br />The only reason that I didn't give it 5 stars is that the interface is a bit clumsy.  For pretty  much everything, it requires too many key strokes to get it doing what you want. It's like the old days of operating a VCR. way too complicated. It's like you have to keep the manual out on the counter if you want to do anything other than run if for 1, 2 or 3 minutes.  defrosting = difficult .. timer = difficult... resetting the clock = difficult<br />In summary: as long as your key objective is to get the microwave off of the counter, and you only plan on using it to reheat things at max heat, then you will love it.",2013-08-29,"good concept This is a great design concept.  It gives you more counter space.  I was worried about it making soup spill with jerky loading, but I haven't found that to be a problem.<br />The only reason that I didn't give it 5 stars is that the interface is a bit clumsy.  For pretty  much everything, it requires too many key strokes to get it doing what you want. It's like the old days of operating a VCR. way too complicated. It's like you have to keep the manual out on the counter if you want to do anything other than run if for 1, 2 or 3 minutes.  defrosting = difficult .. timer = difficult... resetting the clock = difficult<br />In summary: as long as your key objective is to get the microwave off of the counter, and you only plan on using it to reheat things at max heat, then you will love it.",156,neu,3.1657894736842107,0.6666666666666666,0.00025995970624553193,0.0008190404874738204
