,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
1565,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",4.0,3.0,4.0,0.0,0.0,A good product that looks good,"We are very pleased with the Sharp Microwave.  It works very well,  has easy to follow directions and looks great.",2008-10-09,"A good product that looks good We are very pleased with the Sharp Microwave.  It works very well,  has easy to follow directions and looks great.",26,neu,3.9595238095238097,0.75,0.0005741260525644297,0.0022385880345984974
1566,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,3.0,7.0,20.0,0.0,0.0,$150 of Repairs in 5 Years,"We've had an earlier model range hood style Sharp oven for five years.  We've had to replace the circuit board and it has gone through three door handles.  There is no one in our household who misuses appliances, so the door handle problem---plastic that is not strong enough to withstand the pulling pressure of the door catch--- simply shows the inferior quality of Sharp parts.  I've actually hoped that the oven itself would stop working so I'd have a legitimate reason to replace it; I can't bear the idea of throwing out a functioning appliance.  This is why I give it 2 stars.  But this machine will have cost me $150 in repairs if I replace the broken handle again.",2008-10-08,"$150 of Repairs in 5 Years We've had an earlier model range hood style Sharp oven for five years.  We've had to replace the circuit board and it has gone through three door handles.  There is no one in our household who misuses appliances, so the door handle problem---plastic that is not strong enough to withstand the pulling pressure of the door catch--- simply shows the inferior quality of Sharp parts.  I've actually hoped that the oven itself would stop working so I'd have a legitimate reason to replace it; I can't bear the idea of throwing out a functioning appliance.  This is why I give it 2 stars.  But this machine will have cost me $150 in repairs if I replace the broken handle again.",126,neg,2.783333333333333,0.35,0.0006251594794590456,0.0017732653305636377
1568,486381187,lg  over the range microwaves,4.0,6.0,16.0,0.0,0.0,LG Electronics Microwave,I love this microwave. It was worth waiting for. I had ordered this microwave from 4 other companies that said they had it in stock and then called to tell me they were backordered.Amazon delivered. Thanks,2008-08-18,LG Electronics Microwave I love this microwave. It was worth waiting for. I had ordered this microwave from 4 other companies that said they had it in stock and then called to tell me they were backordered.Amazon delivered. Thanks,39,neu,3.4375,0.375,0.0005741260525644297,0.0020333240699518707
1569,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,3.0,18.0,23.0,0.0,0.0,Not A Reliable Microwave,"We bought this microwave 2 years ago.  It worked well during that time, but it recently stopped working.  We were warming up some food when the microwave started smoking.  When we opened the door, all we could smell was the stench of burnt plastic.      After waiting a day for the smell to clear out, I tried running the microwave with nothing in it.  After 10 seconds, I opened the door and could again smell the burnt plastic.  On the right side of the microwave behind the metal grate where all the wiring is, I could hear sizzling.    The internal wiring was melting and that was causing the smell and smoke.  In searching for a new microwave to replace this one, I read in Consumer Reports that Sharp brand microwaves are a repair-prone brand.    As other reviewers have stated, this is a good, basic microwave.  But, if you are expecting it to last for several years, I'd select a different brand and model.  Frigidaire, Whirlpool, Maytag, Amana, GE, and Kenmore (Sears) all get good ratings for reliability from Consumer Reports.",2008-08-05,"Not A Reliable Microwave We bought this microwave 2 years ago.  It worked well during that time, but it recently stopped working.  We were warming up some food when the microwave started smoking.  When we opened the door, all we could smell was the stench of burnt plastic.      After waiting a day for the smell to clear out, I tried running the microwave with nothing in it.  After 10 seconds, I opened the door and could again smell the burnt plastic.  On the right side of the microwave behind the metal grate where all the wiring is, I could hear sizzling.    The internal wiring was melting and that was causing the smell and smoke.  In searching for a new microwave to replace this one, I read in Consumer Reports that Sharp brand microwaves are a repair-prone brand.    As other reviewers have stated, this is a good, basic microwave.  But, if you are expecting it to last for several years, I'd select a different brand and model.  Frigidaire, Whirlpool, Maytag, Amana, GE, and Kenmore (Sears) all get good ratings for reliability from Consumer Reports.",183,neu,3.181725417439703,0.782608695652174,0.0035945283290990384,0.011322694442731181
1570,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,3.0,19.0,25.0,0.0,0.0,Poor Product; Worse Customer Service,"I should have listened to my wife.    I'm about to arrange to take my third Monday afternoon in a row off from work so I can be here for GE's service technician. He's repairing my microwave, which is less than 6 weeks old.     Here's what happened.    Week 1, I call the service center, describe the problem I'm having (power cuts off after a few seconds) and the rep says it's probably an inverter board, and schedules a repair call.    Week 2, The technician arrives, diagnoses the problem and says it's an inverter board. He orders the part.    Week 3,The part has arrived, the repair guy comes to install it, but it's the wrong part. He has to order the right part, I have to take a third day off from work to be available,  and we have to go another week without a microwave.    Wouldn't the RIGHT thing for GE to have done is replace the microwave? Just ship us a new one, and have us ship the old one back? Or have the repair guy make the swap?     That would be showing GE cares about their customer's time, they're concerned if they waste time because of their error, and keeping customers satisfied is its top priority. Instead, GE parrots back the warranty (we only have to repair the appliance, not replace it) and disregards what this experience has meant to its customer and his perception of their company.",2008-07-21,"Poor Product; Worse Customer Service I should have listened to my wife.    I'm about to arrange to take my third Monday afternoon in a row off from work so I can be here for GE's service technician. He's repairing my microwave, which is less than 6 weeks old.     Here's what happened.    Week 1, I call the service center, describe the problem I'm having (power cuts off after a few seconds) and the rep says it's probably an inverter board, and schedules a repair call.    Week 2, The technician arrives, diagnoses the problem and says it's an inverter board. He orders the part.    Week 3,The part has arrived, the repair guy comes to install it, but it's the wrong part. He has to order the right part, I have to take a third day off from work to be available,  and we have to go another week without a microwave.    Wouldn't the RIGHT thing for GE to have done is replace the microwave? Just ship us a new one, and have us ship the old one back? Or have the repair guy make the swap?     That would be showing GE cares about their customer's time, they're concerned if they waste time because of their error, and keeping customers satisfied is its top priority. Instead, GE parrots back the warranty (we only have to repair the appliance, not replace it) and disregards what this experience has meant to its customer and his perception of their company.",244,neu,3.034112554112554,0.76,0.003684613421791273,0.011362188627280449
1571,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,4.0,2.0,3.0,0.0,0.0,Cool kitchen,"I have never owned a convection oven before. I love it! Living in the south and only cooking for 2 people, why heat up the whole kitchen!? It's so easy to use. I bake everything in it now. I also use most of my Pampered Chef stones in it for even easier clean up!",2008-07-18,"Cool kitchen I have never owned a convection oven before. I love it! Living in the south and only cooking for 2 people, why heat up the whole kitchen!? It's so easy to use. I bake everything in it now. I also use most of my Pampered Chef stones in it for even easier clean up!",56,neu,3.7476190476190476,0.6666666666666666,0.0003402228459641065,0.0012823008983213287
1572,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,2.0,4.0,4.0,0.0,0.0,Flimsy door construction lasted 16 months,Bought the Sharp R-1874 in November 2006 and immediately noticed that the entire unit appeared to be of flimsy construction.  Now the door will not seal properly and it will only work in the micro or convection mode if the user continually keeps pressure on the latch.  A ridiculous situation.     Sharp USA was no help and a repairman gave me a $230 quote to fix it.,2008-07-17,Flimsy door construction lasted 16 months Bought the Sharp R-1874 in November 2006 and immediately noticed that the entire unit appeared to be of flimsy construction.  Now the door will not seal properly and it will only work in the micro or convection mode if the user continually keeps pressure on the latch.  A ridiculous situation.     Sharp USA was no help and a repairman gave me a $230 quote to fix it.,72,neu,2.8055555555555554,1.0,0.0010206685378923194,0.002571341935248043
1573,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,2.0,87.0,94.0,0.0,0.0,Poor reliability,"I am very disappointed at the poor reliability of this unit.  Ours is less than a year old and has failed--now, when attempting to cook, the unit shuts off before the end of the programmed time.  Even though the light comes on and the turntable turns, the unit does not heat food.  Like others, I purchased this unit based on the recommendation in Consumer Reports; this recommendation didn't pan out.  I tried to schedule warranty service and GE is making us wait a week to schedule and their frustrating telephone system does not provide information on where I can take it for service for faster turnaround (and didn't put me in touch with a live representative).    When the microwave oven worked, it worked fine.  We replaced a Sharp unit with this one; though this unit has the advantage of a larger capacity, its controls are less intuitive.    Based on poor reliability and poor service, we're certainly not going to buy another GE microwave.  We've had good success with GE refrigerators in the past; this is very disappointing.  A quick search on the web now reveals that GE microwave ovens are not reliable--many others appear to have similar problems with the magnetrons.    Perhaps this is one reason why GE is looking to sell its appliance business...",2008-05-27,"Poor reliability I am very disappointed at the poor reliability of this unit.  Ours is less than a year old and has failed--now, when attempting to cook, the unit shuts off before the end of the programmed time.  Even though the light comes on and the turntable turns, the unit does not heat food.  Like others, I purchased this unit based on the recommendation in Consumer Reports; this recommendation didn't pan out.  I tried to schedule warranty service and GE is making us wait a week to schedule and their frustrating telephone system does not provide information on where I can take it for service for faster turnaround (and didn't put me in touch with a live representative).    When the microwave oven worked, it worked fine.  We replaced a Sharp unit with this one; though this unit has the advantage of a larger capacity, its controls are less intuitive.    Based on poor reliability and poor service, we're certainly not going to buy another GE microwave.  We've had good success with GE refrigerators in the past; this is very disappointing.  A quick search on the web now reveals that GE microwave ovens are not reliable--many others appear to have similar problems with the magnetrons.    Perhaps this is one reason why GE is looking to sell its appliance business...",217,neg,2.7919892805607094,0.925531914893617,0.020546383413050442,0.05337554053427175
1574,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,3.0,184.0,189.0,0.0,0.0,Larger and More Powerful But Short Service Life,"E. J. Tastad's review of this product is accurate and appropriate, but I would like to add some additional information.  I bought this GE Profile microwave oven in March of 2006 on the recommendation of Consumer Reports.  In September 2009 I am sorry to report that I had to throw it out because it wasn't worth repairing.  Consumer Reports gave this GE model their top rating for large microwave ovens.  It replaced an old Amana RadarRange that I had used for about 25 years before it burst into flames.  The Amana had also received Consumer Reports top rating back then.  If I recall, my Amana sold for about twice as much money (in 1981 dollars) as this GE costs in 2006 dollars.<br /><br />Since this microwave oven is more powerful, faster and consumes more electricity than small models, you may need to have a dedicated 20 ampere outlet available for its use.  Compared with my old Amana, the GE has a much more uniform distribution of heat when cooking or reheating, probably because the food is rotated on a turntable.  As E. J. Tastad found, the defrost cycle is easy to use, gives good distribution of heat and the front panel controls are fairly intuitive.  The stainless steel cabinet is attractive and easy to clean.<br /><br />Unlike my old Amana, this oven cannot multi-task.  For example, if you're running the built-in clock timer, you cannot cook or reheat something on a different schedule using different functions.  You must stop the clock timer to begin a cook cycle and vice versa.  You also cannot program several sequences of automatic operations as my old Amana could accommodate, nor can you program it to start at a later time.<br /><br />This microwave oven was not as reliable and did not last nearly as long as my old Amana did.  The magnetron tube in my GE Profile microwave oven failed after two years of use.  It's replacement was covered by the five-year GE warranty on the tube, but the warranty didn't cover the $85 in labor charges, which would have been even more if I had received the service on-site instead of taking the appliance to the appliance repair depot.  After 3 1/2 years of use, (September 2009) the main circuit board self-destructed.  It cost me $44 at the nearest GE repair facility to learn that it would cost me more than another $200 to replace the microwave oven's circuit board.<br /><br />Since other brands of similar-sized and power microwave ovens cost less than the repairs, I have discarded this microwave oven after 3 1/2 years and after spending $129 in diagnostic and repair charges in addition to the purchase price.  Given this experience, I now be hard-pressed to recommend this appliance considering its cost-of-ownership and short life.  This appliance should have lasted much longer.  It did not get heavy use and was never misused or abused.<br /><br />When I contacted GE about my failed microwave oven, they promised to make things right, asked for the model and serial number and requested that I cut off the appliance's power cord and plug and send it to them.  They then sent me a $100 rebate check that could be applied ONLY to another GE appliance purchase.  The check expired before I found another GE appliance that I wanted to own.<br /><br />I bought a replacement, which was a Panasonic model NN-SD978S microwave oven for less than $200 from Sam's Club.  It is just as large, cooks faster and has proven to be far more reliable.  After four years, it's still going strong without need for repairs.ore if I had received the service on-site instead of taking the appliance to the appliance repair depot.  After 3 1/2 years of use, (September 2009) the main circuit board self-destructed.  It cost me $44 at the nearest GE repair facility to learn that it would cost me more than another $200 to replace the microwave oven's circuit board.<br /><br />Since other brands of similar-sized and power microwave ovens cost less than the repairs, I have discarded this microwave oven after 3 1/2 years and after spending $129 in diagnostic and repair charges in addition to the purchase price.  Given this experience, I now be hard-pressed to recommend this appliance considering its cost-of-ownership and short life.  This appliance should have lasted much longer.  It did not get heavy use and was never misused or abused.<br /><br />When I contacted GE about my failed microwave oven, they promised to make things right, asked for the model and serial number and requested that I cut off the appliance's power cord and plug and send it to them.  They then sent me a $100 rebate check that could be applied ONLY to another GE appliance purchase.  The check expired before I found another GE appliance that I wanted to own.<br /><br />I bought a replacement, which was a Panasonic model NN-SD978S microwave oven for less than $200 from Sam's Club.  It is just as large, cooks faster and has proven to be far more reliable.  After four years, it's still going strong without need for repairs.",2008-05-23,"Larger and More Powerful But Short Service Life E. J. Tastad's review of this product is accurate and appropriate, but I would like to add some additional information.  I bought this GE Profile microwave oven in March of 2006 on the recommendation of Consumer Reports.  In September 2009 I am sorry to report that I had to throw it out because it wasn't worth repairing.  Consumer Reports gave this GE model their top rating for large microwave ovens.  It replaced an old Amana RadarRange that I had used for about 25 years before it burst into flames.  The Amana had also received Consumer Reports top rating back then.  If I recall, my Amana sold for about twice as much money (in 1981 dollars) as this GE costs in 2006 dollars.<br /><br />Since this microwave oven is more powerful, faster and consumes more electricity than small models, you may need to have a dedicated 20 ampere outlet available for its use.  Compared with my old Amana, the GE has a much more uniform distribution of heat when cooking or reheating, probably because the food is rotated on a turntable.  As E. J. Tastad found, the defrost cycle is easy to use, gives good distribution of heat and the front panel controls are fairly intuitive.  The stainless steel cabinet is attractive and easy to clean.<br /><br />Unlike my old Amana, this oven cannot multi-task.  For example, if you're running the built-in clock timer, you cannot cook or reheat something on a different schedule using different functions.  You must stop the clock timer to begin a cook cycle and vice versa.  You also cannot program several sequences of automatic operations as my old Amana could accommodate, nor can you program it to start at a later time.<br /><br />This microwave oven was not as reliable and did not last nearly as long as my old Amana did.  The magnetron tube in my GE Profile microwave oven failed after two years of use.  It's replacement was covered by the five-year GE warranty on the tube, but the warranty didn't cover the $85 in labor charges, which would have been even more if I had received the service on-site instead of taking the appliance to the appliance repair depot.  After 3 1/2 years of use, (September 2009) the main circuit board self-destructed.  It cost me $44 at the nearest GE repair facility to learn that it would cost me more than another $200 to replace the microwave oven's circuit board.<br /><br />Since other brands of similar-sized and power microwave ovens cost less than the repairs, I have discarded this microwave oven after 3 1/2 years and after spending $129 in diagnostic and repair charges in addition to the purchase price.  Given this experience, I now be hard-pressed to recommend this appliance considering its cost-of-ownership and short life.  This appliance should have lasted much longer.  It did not get heavy use and was never misused or abused.<br /><br />When I contacted GE about my failed microwave oven, they promised to make things right, asked for the model and serial number and requested that I cut off the appliance's power cord and plug and send it to them.  They then sent me a $100 rebate check that could be applied ONLY to another GE appliance purchase.  The check expired before I found another GE appliance that I wanted to own.<br /><br />I bought a replacement, which was a Panasonic model NN-SD978S microwave oven for less than $200 from Sam's Club.  It is just as large, cooks faster and has proven to be far more reliable.  After four years, it's still going strong without need for repairs.ore if I had received the service on-site instead of taking the appliance to the appliance repair depot.  After 3 1/2 years of use, (September 2009) the main circuit board self-destructed.  It cost me $44 at the nearest GE repair facility to learn that it would cost me more than another $200 to replace the microwave oven's circuit board.<br /><br />Since other brands of similar-sized and power microwave ovens cost less than the repairs, I have discarded this microwave oven after 3 1/2 years and after spending $129 in diagnostic and repair charges in addition to the purchase price.  Given this experience, I now be hard-pressed to recommend this appliance considering its cost-of-ownership and short life.  This appliance should have lasted much longer.  It did not get heavy use and was never misused or abused.<br /><br />When I contacted GE about my failed microwave oven, they promised to make things right, asked for the model and serial number and requested that I cut off the appliance's power cord and plug and send it to them.  They then sent me a $100 rebate check that could be applied ONLY to another GE appliance purchase.  The check expired before I found another GE appliance that I wanted to own.<br /><br />I bought a replacement, which was a Panasonic model NN-SD978S microwave oven for less than $200 from Sam's Club.  It is just as large, cooks faster and has proven to be far more reliable.  After four years, it's still going strong without need for repairs.",861,neu,3.325420168067227,0.9735449735449735,0.045708669337145985,0.1673937752982782
1576,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,4.0,95.0,100.0,0.0,0.0,Great countertop microwave,"Pros:<br />Large<br />Fast and Even Heating<br />Great Defrost<br />Not too loud<br /><br />Cons:<br />Sensor reheat is only good for soups and other substance that it is okay to heat to boiling (don't trust it with Pizza, or other foods like that).<br /><br />Bottom Line:  This is an excellent large microwave for countertop use.  The inverter defrost works almost perfectly every time, never cooking my food more than it should, but the reheat is a gimmick.<br /><br />This is a large countertop microwave, at about 2.2 cubic foot.  Coming from an over-the-range microwave this is a huge improvement in size.  The microwave heats uniformly and fast (it is 1200 watts).  The sensor reheat should only be used on foods it is safe to boil, otherwise it overcooks about everything else.  It also works best when you lightly cover the food, as sometimes uncovered food triggers it to turn off too early.  Lightly covered is critical, as the sensor works off water vapor temperature being released from the product.  If the water vapor cant leave the container it could become superheated.  Sensor cook should also only be used under supervision (you should be in the same room).<br /><br />I have had the microwave for about 6 months now with no issue.  It is no louder than other microwaves I have used, and the controls are intuitive and easy to use.  You do not have to press a cook button or anything to start your timed cooking.  My favorite feature is the inverter defrost.  Remember you enter the weight in pounds, so for an 8 oz pack of bacon you would enter 5 and start for 1/2 of a pound.  If you had a 1.5 pound package of meat, you would enter 15 and start for 1.5 pounds.  The display shows the weight correctly. Not much else to say about the product, it is a microwave after all.<br /><br />Update: To improve sensor reheat performance, use a lid over the food with a vent hole.  I use a paper plate with a small hole (finger tip size) punched in it.  This will make sure the reheat stays running long enough, but still gets some water vapor to judge the food temperature by so it doesn't over cook.<br /><br />Update (6/26/2010): I have been using the microwave 2 years now.  It has been no issue and still works perfectly.  I use the sensor reheat almost all the time for soups and casseroles, and use the inverter defrost for my frozen goods.  I also use the popcorn button to heat microwave popcorn bags.  Everything has been working great!<br /><br />Update (7/26/2011): Still going strong.  I use the inverter regularly for defrost, or lowering the power level to cook something slower.  It has worked well for me, and I think problems might be from shipping, quality control, or some other factor.<br /><br />Update (3/21/2013): Still going strong, but maybe a bit noisier now.  No issue with inverter function or anything.eheat stays running long enough, but still gets some water vapor to judge the food temperature by so it doesn't over cook.<br /><br />Update (6/26/2010): I have been using the microwave 2 years now.  It has been no issue and still works perfectly.  I use the sensor reheat almost all the time for soups and casseroles, and use the inverter defrost for my frozen goods.  I also use the popcorn button to heat microwave popcorn bags.  Everything has been working great!<br /><br />Update (7/26/2011): Still going strong.  I use the inverter regularly for defrost, or lowering the power level to cook something slower.  It has worked well for me, and I think problems might be from shipping, quality control, or some other factor.<br /><br />Update (3/21/2013): Still going strong, but maybe a bit noisier now.  No issue with inverter function or anything.",2008-05-18,"Great countertop microwave Pros:<br />Large<br />Fast and Even Heating<br />Great Defrost<br />Not too loud<br /><br />Cons:<br />Sensor reheat is only good for soups and other substance that it is okay to heat to boiling (don't trust it with Pizza, or other foods like that).<br /><br />Bottom Line:  This is an excellent large microwave for countertop use.  The inverter defrost works almost perfectly every time, never cooking my food more than it should, but the reheat is a gimmick.<br /><br />This is a large countertop microwave, at about 2.2 cubic foot.  Coming from an over-the-range microwave this is a huge improvement in size.  The microwave heats uniformly and fast (it is 1200 watts).  The sensor reheat should only be used on foods it is safe to boil, otherwise it overcooks about everything else.  It also works best when you lightly cover the food, as sometimes uncovered food triggers it to turn off too early.  Lightly covered is critical, as the sensor works off water vapor temperature being released from the product.  If the water vapor cant leave the container it could become superheated.  Sensor cook should also only be used under supervision (you should be in the same room).<br /><br />I have had the microwave for about 6 months now with no issue.  It is no louder than other microwaves I have used, and the controls are intuitive and easy to use.  You do not have to press a cook button or anything to start your timed cooking.  My favorite feature is the inverter defrost.  Remember you enter the weight in pounds, so for an 8 oz pack of bacon you would enter 5 and start for 1/2 of a pound.  If you had a 1.5 pound package of meat, you would enter 15 and start for 1.5 pounds.  The display shows the weight correctly. Not much else to say about the product, it is a microwave after all.<br /><br />Update: To improve sensor reheat performance, use a lid over the food with a vent hole.  I use a paper plate with a small hole (finger tip size) punched in it.  This will make sure the reheat stays running long enough, but still gets some water vapor to judge the food temperature by so it doesn't over cook.<br /><br />Update (6/26/2010): I have been using the microwave 2 years now.  It has been no issue and still works perfectly.  I use the sensor reheat almost all the time for soups and casseroles, and use the inverter defrost for my frozen goods.  I also use the popcorn button to heat microwave popcorn bags.  Everything has been working great!<br /><br />Update (7/26/2011): Still going strong.  I use the inverter regularly for defrost, or lowering the power level to cook something slower.  It has worked well for me, and I think problems might be from shipping, quality control, or some other factor.<br /><br />Update (3/21/2013): Still going strong, but maybe a bit noisier now.  No issue with inverter function or anything.eheat stays running long enough, but still gets some water vapor to judge the food temperature by so it doesn't over cook.<br /><br />Update (6/26/2010): I have been using the microwave 2 years now.  It has been no issue and still works perfectly.  I use the sensor reheat almost all the time for soups and casseroles, and use the inverter defrost for my frozen goods.  I also use the popcorn button to heat microwave popcorn bags.  Everything has been working great!<br /><br />Update (7/26/2011): Still going strong.  I use the inverter regularly for defrost, or lowering the power level to cook something slower.  It has worked well for me, and I think problems might be from shipping, quality control, or some other factor.<br /><br />Update (3/21/2013): Still going strong, but maybe a bit noisier now.  No issue with inverter function or anything.",638,neu,3.572392290249433,0.95,0.02302883388619546,0.09210804232652722
1578,379992322,sharp 1-1/2-cubic-foot 1000-watt over-the-range microwaves,3.0,2.0,2.0,0.0,0.0,Not so good.,I have also had the handle melt and the display has failed and become unreadable.,2008-04-14,Not so good. I have also had the handle melt and the display has failed and become unreadable.,18,neu,3.2,1.0,0.0005103342689461597,0.0015629493904260538
1579,379992322,sharp 1-1/2-cubic-foot 1000-watt over-the-range microwaves,3.0,2.0,3.0,0.0,0.0,"Looks pretty, but function is so-so","It looks lovely in our stainless steel kitchen, but after only 3 years of use, it has problems. Now the start button doesn't work, but the microwave is on nonstop whenever the door is closed. Started very suddenly. Will have to get it serviced. Great defrost, potato, popcorn functions.",2008-03-31,"Looks pretty, but function is so-so It looks lovely in our stainless steel kitchen, but after only 3 years of use, it has problems. Now the start button doesn't work, but the microwave is on nonstop whenever the door is closed. Started very suddenly. Will have to get it serviced. Great defrost, potato, popcorn functions.",55,neu,3.4714285714285715,0.6666666666666666,0.0003402228459641065,0.0011142510743133742
1581,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",2.0,11.0,19.0,0.0,0.0,Dangerous,"I feel that there is a design flaw in this product. The SENSOR REHEAT button it just below the STOP CLEAR button and very easy to push by mistake. This very thing happened to our Microwave oven on January 27 2008, after a few minutes we could smell burning plastic, I ran into the kitchen and found the microwave smoking and after unplugging the unit I found that the door seal had a melted hole in it. I feel that an automatic feature like SENSOR REHEAT should not be an AUTO DESTRUCT! This could have become a very serious situation by starting a fire or having melted plastic stick to someone. I did not have the original receipt because it was a gift in 2007 and it is not worth paying the shipping charge to send it back, I wanted to inform you of this dangerous condition. We have replaced the microwave with another Sharp R402JK without the SENSOR cook, we have always liked sharp products and it is sad that this unit failed to live up to the Sharp reputation From Sharp Minds come Sharp Products  Sharp refused to honor the warranty saying that it was a consumer fault  by running the microwave with nothing in it. I feel this is a very dangerous flaw, you can just lean against the control panel and the unit will start up and run untill it melts.",2008-02-24,"Dangerous I feel that there is a design flaw in this product. The SENSOR REHEAT button it just below the STOP CLEAR button and very easy to push by mistake. This very thing happened to our Microwave oven on January 27 2008, after a few minutes we could smell burning plastic, I ran into the kitchen and found the microwave smoking and after unplugging the unit I found that the door seal had a melted hole in it. I feel that an automatic feature like SENSOR REHEAT should not be an AUTO DESTRUCT! This could have become a very serious situation by starting a fire or having melted plastic stick to someone. I did not have the original receipt because it was a gift in 2007 and it is not worth paying the shipping charge to send it back, I wanted to inform you of this dangerous condition. We have replaced the microwave with another Sharp R402JK without the SENSOR cook, we have always liked sharp products and it is sad that this unit failed to live up to the Sharp reputation From Sharp Minds come Sharp Products  Sharp refused to honor the warranty saying that it was a consumer fault  by running the microwave with nothing in it. I feel this is a very dangerous flaw, you can just lean against the control panel and the unit will start up and run untill it melts.",236,neg,2.764669421487603,0.5789473684210527,0.0,0.0
1583,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",4.0,7.0,9.0,0.0,0.0,Great Microwave,We purchased this itme for a family member for Christmas. They love it. Said its the best microwave they ever had. They love the one touch features as well as the large cooking area. Would recommend if you want a dependable and spacious microwave.,2007-12-31,Great Microwave We purchased this itme for a family member for Christmas. They love it. Said its the best microwave they ever had. They love the one touch features as well as the large cooking area. Would recommend if you want a dependable and spacious microwave.,46,pos,4.2057142857142855,0.7777777777777778,0.0013892432876867681,0.005673111754660231
1585,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,4.0,14.0,16.0,0.0,0.0,Terrific - Use it every day!,"We got this through Amazon and have been very pleased.  I do recommend that you open the box and inspect immediately upon delivery, especially if it is during the holiday season when shippers use a lot of inexperienced people. Our first unit's box externally seemed fine but the interior packing was pulverized and the unit was obviously busted up.  Amazon replaced it and our second unit is still running strong.     I love this - I could write a tome.  The convection oven not only bakes and roasts, but setting at 100 degrees, I use it for raising bread, and 150 degrees, I'll bring a steak or roast up to room temp before searing and cooking. I think at 150 degrees it's faster and safer than having it sit on the kitchen counter as recommended in my cookbooks. I'm a better cook!    One warning about a dual-use appliance like this, which should be obvious: when you are using it for one thing it is not available for the other.  I wouldn't want to be without this unit, but I also have another microwave and I feel I need both. I would say I use the two, in tandem, nearly every evening.",2007-12-01,"Terrific - Use it every day! We got this through Amazon and have been very pleased.  I do recommend that you open the box and inspect immediately upon delivery, especially if it is during the holiday season when shippers use a lot of inexperienced people. Our first unit's box externally seemed fine but the interior packing was pulverized and the unit was obviously busted up.  Amazon replaced it and our second unit is still running strong.     I love this - I could write a tome.  The convection oven not only bakes and roasts, but setting at 100 degrees, I use it for raising bread, and 150 degrees, I'll bring a steak or roast up to room temp before searing and cooking. I think at 150 degrees it's faster and safer than having it sit on the kitchen counter as recommended in my cookbooks. I'm a better cook!    One warning about a dual-use appliance like this, which should be obvious: when you are using it for one thing it is not available for the other.  I wouldn't want to be without this unit, but I also have another microwave and I feel I need both. I would say I use the two, in tandem, nearly every evening.",206,neu,3.283333333333333,0.875,0.0031257973972952284,0.011049911660321607
1590,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",4.0,6.0,7.0,0.0,0.0,Best microwave oven we've ever had!,"Earlier Sharp microwaves have been great, but this model beats the others we've had in features and speed--and this newer model cost a lot less. We haven't yet used all the features this microwave affords, but  we know we're going to be saving a lot of cooking time",2007-08-13,"Best microwave oven we've ever had! Earlier Sharp microwaves have been great, but this model beats the others we've had in features and speed--and this newer model cost a lot less. We haven't yet used all the features this microwave affords, but  we know we're going to be saving a lot of cooking time",54,neu,3.6033333333333335,0.8571428571428571,0.0013122881201472678,0.004811883239112287
1592,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,4.0,11.0,11.0,0.0,0.0,WOW!!!!!!!,"This Oven is GREAT. It'll cook anything and fast too. It's a little pricey but you get what you pay for most of the time. This time I did. Stick a hot dog, or some potaoes or bacon in there and push the right number and presto you have cooked food. We had baked chicken the other night and it was brown, done and tasty. I love the darn thing. I give it a high five.",2007-06-09,"WOW!!!!!!! This Oven is GREAT. It'll cook anything and fast too. It's a little pricey but you get what you pay for most of the time. This time I did. Stick a hot dog, or some potaoes or bacon in there and push the right number and presto you have cooked food. We had baked chicken the other night and it was brown, done and tasty. I love the darn thing. I give it a high five.",77,neu,3.4109184443486202,1.0,0.0028068384792038787,0.009953222829515473
1594,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,4.0,6.0,7.0,0.0,0.0,Great looking and great working,"My Sharp convection  over the range mirowave is perfect. Other brands have a protruding handle, {could hit tall people in the face} the handle on my new Sharp is flush and much more stylish. My husband installed it, the instructions were great. Sharp has designed the shipping box to be used as a lifter and holder to assist the installer.  <br />The best thing was the excellant service from Amazon, and I saved over $200. Thank you Amazon and Sharp!!!!",2007-02-20,"Great looking and great working My Sharp convection  over the range mirowave is perfect. Other brands have a protruding handle, {could hit tall people in the face} the handle on my new Sharp is flush and much more stylish. My husband installed it, the instructions were great. Sharp has designed the shipping box to be used as a lifter and holder to assist the installer.  <br />The best thing was the excellant service from Amazon, and I saved over $200. Thank you Amazon and Sharp!!!!",85,neu,3.727875054632867,0.8571428571428571,0.0013122881201472678,0.004950985351061856
