,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
18500,93476192,natursutten bpa-free natural rubber pacifier,4.0,1.0,1.0,0.0,0.0,my son loved this for waking hours,"This was too big and clunky for sleeping with, but he loved it when he was awake. It was fun for him to play with and use as a teether in addition to sucking on it like a pacifier.",2009-03-09,"my son loved this for waking hours This was too big and clunky for sleeping with, but he loved it when he was awake. It was fun for him to play with and use as a teether in addition to sucking on it like a pacifier.",46,neu,3.85,1.0,0.00047938638542665386,0.00185664050116263
18502,428946394,soothies infant pacifier 2 pack - blue,3.0,2.0,5.0,0.0,0.0,Super Soothie not good for babys 3+ months W/O teeth,"It is important to note the Super in super soothie means that this is for a baby with teeth it is much harder than the green soothies you first experience at the hospital.  All the packaging says is 3+ months so I bought this thinking they were a little bigger or more appropriate for a 3 month old than the original soothie.  My baby is a little over 3 months and liked them initially but they ended up making him more fussy and irritated his gums.  He is not teething and maybe when he does we will get these out again.  It is important to note that the packaging and the description here does not alert you to the fact that 3+ really means teething or with teeth.  I found that description on the manufacturers website.  I give it 3 stars because it appears to be the same good quality, but I think it is important to note that it is confusing.",2009-03-06,"Super Soothie not good for babys 3+ months W/O teeth It is important to note the Super in super soothie means that this is for a baby with teeth it is much harder than the green soothies you first experience at the hospital.  All the packaging says is 3+ months so I bought this thinking they were a little bigger or more appropriate for a 3 month old than the original soothie.  My baby is a little over 3 months and liked them initially but they ended up making him more fussy and irritated his gums.  He is not teething and maybe when he does we will get these out again.  It is important to note that the packaging and the description here does not alert you to the fact that 3+ really means teething or with teeth.  I found that description on the manufacturers website.  I give it 3 stars because it appears to be the same good quality, but I think it is important to note that it is confusing.",172,neu,3.3833333333333333,0.4,0.00038350910834132314,0.001291700334871896
18503,996130662,gumdrop pacifier full-term natural scent orange 5 pack,4.0,0.0,0.0,0.0,0.0,The BEST pacifier!,They gave my son this pacifier in the hospital and I had to get him more of them since he loved them. Especially the vanilla ones. I highly recommend them!,2009-02-24,The BEST pacifier! They gave my son this pacifier in the hospital and I had to get him more of them since he loved them. Especially the vanilla ones. I highly recommend them!,33,neu,3.96,0.0,0.0,0.0
18504,858196820,"hawaii medial gumdrop pacifier - newborn, natural scent",4.0,0.0,0.0,0.0,0.0,great product for your little one!,What a great little bink espically for new babies.  The binks are nice and small they don't seem like they are covering the whole face like some other ones do.  The seller was amazing!  They had my order delivered in just a few days.  I would use them again for sure!,2009-02-23,great product for your little one! What a great little bink espically for new babies.  The binks are nice and small they don't seem like they are covering the whole face like some other ones do.  The seller was amazing!  They had my order delivered in just a few days.  I would use them again for sure!,57,neu,3.485748106060606,0.0,0.0,0.0
18507,928822368,wubbanub infant pacifier - pink horse,3.0,1.0,2.0,0.0,0.0,Cute but.....,"The Pink Horse Wubbanub is really cute and well made.  Those are the only positives I can give.  When I opened the package, there was a very distinct petroleum smell to the Wubbanub.  I'm assuming this came from the glue that holds the pacifier in the stuffed animal.  I boiled the pacifier three times (which is difficult) and washed it several times before the smell went away.  My daughter does not like the pacifier at all.  She repeatedly spits it out.  As one of the previous reviewers stated, the Pink Horse is not very big at all, and is of no assistance in keeping the pacifier in my daughter's mouth.  I do not recommend this product.",2009-02-16,"Cute but..... The Pink Horse Wubbanub is really cute and well made.  Those are the only positives I can give.  When I opened the package, there was a very distinct petroleum smell to the Wubbanub.  I'm assuming this came from the glue that holds the pacifier in the stuffed animal.  I boiled the pacifier three times (which is difficult) and washed it several times before the smell went away.  My daughter does not like the pacifier at all.  She repeatedly spits it out.  As one of the previous reviewers stated, the Pink Horse is not very big at all, and is of no assistance in keeping the pacifier in my daughter's mouth.  I do not recommend this product.",118,neu,3.1046666666666667,0.5,0.00023969319271332693,0.0007480421888208104
18508,604039789,gumdrop pacifier full-term natural scent blue 5 pack,4.0,0.0,0.0,0.0,0.0,The BEST pacifier EVER!,Got the first one at the hospital where my baby was born and she loves it.  Easy to clean and safe. I highly recommend it.,2009-02-15,The BEST pacifier EVER! Got the first one at the hospital where my baby was born and she loves it.  Easy to clean and safe. I highly recommend it.,29,neu,3.9033333333333333,0.0,0.0,0.0
18509,508170926,wubbanub infant plush toy pacifier green frog,5.0,0.0,0.0,0.0,0.0,Amazing pacifier!!!,This product is perfect.  It won't fall on the floor.  I wish they made these in the vanilla scented Soothie.,2009-02-15,Amazing pacifier!!! This product is perfect.  It won't fall on the floor.  I wish they made these in the vanilla scented Soothie.,22,pos,5.0,0.0,0.0,0.0
18510,833430714,"natursutten bpa-free natural rubber pacifier, rounded nipple",3.0,33.0,35.0,0.0,0.0,thank you natursutten,"After purchasing probably 30 or 40 pacifiers for my 2 month old son so his babysitter wouldn't go insane, we found the Gerber soft center rounded pacifier was all he would take - mind you this was the larger older version. Then Gerber mindlessly 'revamped' the soft center to what it is today. The customer service rep said that 'Gerber didn't think babies would notice the change' - well, he did. He sucked on the same two pacifiers until I found the Natursutten - a year later. Although they are exceedingly more expensive, I purchased five and retired the Gerber. My son barely noticed the change, even though the base is a little wider (the part where his lips meet together). Thanks again. I would recommend this to anyone in the same situation; just try one and see if your little one will take it, it's worth the ten bucks.",2009-02-12,"thank you natursutten After purchasing probably 30 or 40 pacifiers for my 2 month old son so his babysitter wouldn't go insane, we found the Gerber soft center rounded pacifier was all he would take - mind you this was the larger older version. Then Gerber mindlessly 'revamped' the soft center to what it is today. The customer service rep said that 'Gerber didn't think babies would notice the change' - well, he did. He sucked on the same two pacifiers until I found the Natursutten - a year later. Although they are exceedingly more expensive, I purchased five and retired the Gerber. My son barely noticed the change, even though the base is a little wider (the part where his lips meet together). Thanks again. I would recommend this to anyone in the same situation; just try one and see if your little one will take it, it's worth the ten bucks.",153,neu,2.8515873015873017,0.9428571428571428,0.014915764963703603,0.04441193234000979
18511,519841015,skip hop pacifier pocket,4.0,0.0,0.0,0.0,0.0,Stylish and does it's job!,Great to clip on to stroller handle and keeps the pacifier in it's safe place.,2009-02-09,Stylish and does it's job! Great to clip on to stroller handle and keeps the pacifier in it's safe place.,20,pos,4.283333333333333,0.0,0.0,0.0
18512,508170926,wubbanub infant plush toy pacifier green frog,4.0,0.0,0.0,0.0,0.0,My son LOVES this!,My son has used his froggy and ducky since he was two months old and he is now 21 months old.  He loves them!  We have had both since he was months old and never lost either of them.  We have had a couple of scares but were able to go right back to the places we were and find them right away.  I buy these for everyone I know who is having a baby.  At least one out of two people I have gotten them for use them on a regular basis.  They are ingenious.,2009-02-09,My son LOVES this! My son has used his froggy and ducky since he was two months old and he is now 21 months old.  He loves them!  We have had both since he was months old and never lost either of them.  We have had a couple of scares but were able to go right back to the places we were and find them right away.  I buy these for everyone I know who is having a baby.  At least one out of two people I have gotten them for use them on a regular basis.  They are ingenious.,100,neu,3.3192857142857144,0.0,0.0,0.0
18513,928822368,wubbanub infant pacifier - pink horse,4.0,0.0,0.0,0.0,0.0,Big hit,Our daughter loved this and used it quite often until she grew out of it.  Highly recommended.,2009-02-02,Big hit Our daughter loved this and used it quite often until she grew out of it.  Highly recommended.,19,neu,3.5733333333333333,0.0,0.0,0.0
18514,928822368,wubbanub infant pacifier - pink horse,4.0,0.0,0.0,0.0,0.0,Life Changing!!,"This product changed our life!  In the beginning the Wub-a-nub is great because it acts as a weight on the baby's chest so that they do not lose it as often.  You can even wrap a swaddle around it to ensure that it stays put.  As they get older, the stuffed animal is something that they can feel for and find in the dark.  My little girl loves her wub and so do her Mom and Dad!",2009-01-20,"Life Changing!! This product changed our life!  In the beginning the Wub-a-nub is great because it acts as a weight on the baby's chest so that they do not lose it as often.  You can even wrap a swaddle around it to ensure that it stays put.  As they get older, the stuffed animal is something that they can feel for and find in the dark.  My little girl loves her wub and so do her Mom and Dad!",79,neu,3.291145833333333,0.0,0.0,0.0
18516,838023597,the first years newborn pacifiers - 2 pack (discontinued by manufacturer),4.0,0.0,0.0,0.0,0.0,The only pacifier I'll use!,"This is a great pacifier! We were given our first set in the hospital   when we had our daughter. It was recommended by the nurses who worked in the pedi-unit. You cannot find these in stores, that I know of, so only option is to order on-line. Any parent that I know who has these cannot have enough of them! I highly recommend these pacifiers above any others you can buy!!",2009-01-06,"The only pacifier I'll use! This is a great pacifier! We were given our first set in the hospital   when we had our daughter. It was recommended by the nurses who worked in the pedi-unit. You cannot find these in stores, that I know of, so only option is to order on-line. Any parent that I know who has these cannot have enough of them! I highly recommend these pacifiers above any others you can buy!!",76,neu,3.402857142857143,0.0,0.0,0.0
18518,428946394,soothies infant pacifier 2 pack - blue,3.0,2.0,4.0,0.0,0.0,Super Soothie,The description of this item did not explain that it is a much tougher rubber than the infant size.  My daughter is 3mo+ so based upon the description this is the size I purchased.  The rubber is so tough she cannot use the soothie.  I contacted the company on this issue and received very poor customer service.  I would not recommend buying from this company.,2008-12-29,Super Soothie The description of this item did not explain that it is a much tougher rubber than the infant size.  My daughter is 3mo+ so based upon the description this is the size I purchased.  The rubber is so tough she cannot use the soothie.  I contacted the company on this issue and received very poor customer service.  I would not recommend buying from this company.,67,neu,2.812222222222222,0.5,0.00047938638542665386,0.0013743104067037949
18519,812583172,wubbanub brown puppy pacifier,4.0,2.0,3.0,0.0,0.0,Wubbanub,"This is our second Wubbanub. My son loves them. I do  wish you could somehow detach the pacifier to wash the animal, but they're affordable enough that I don't mind  replacing them.",2008-12-29,"Wubbanub This is our second Wubbanub. My son loves them. I do  wish you could somehow detach the pacifier to wash the animal, but they're affordable enough that I don't mind  replacing them.",33,neu,3.0,0.6666666666666666,0.0006391818472355385,0.002087173553628486
18520,456437823,"the first years soothie newborn pacifiers, boy (discontinued by manufacturer)",4.0,1.0,1.0,0.0,0.0,The best pacifier out there,"This pacifier may seem big and bulky to some, but it is the absolute best for baby's mouth and teeth and my son loves it.  I plan on buying the teething pacifier soon as well.",2008-12-28,"The best pacifier out there This pacifier may seem big and bulky to some, but it is the absolute best for baby's mouth and teeth and my son loves it.  I plan on buying the teething pacifier soon as well.",40,pos,4.1,1.0,0.00047938638542665386,0.0019377521478681065
18562,308287733,gerber naturalflex silicone pacifier - green / blue,4.0,0.0,0.0,0.0,0.0,"best paci ever, especially for colicky babies!","my second daughter would not take the avent pacifiers that my first daughter liked so much.  she was very colicky and this was the only pacifier that would soothe her.  i highly recommend it, just check them often when your children start getting teeth, as they might chew on the pacifier and the nipple could be chewed off.  still worth buying many of them!!!!",2008-12-25,"best paci ever, especially for colicky babies! my second daughter would not take the avent pacifiers that my first daughter liked so much.  she was very colicky and this was the only pacifier that would soothe her.  i highly recommend it, just check them often when your children start getting teeth, as they might chew on the pacifier and the nipple could be chewed off.  still worth buying many of them!!!!",71,neu,3.674545454545455,0.0,0.0,0.0
18566,812583172,wubbanub brown puppy pacifier,3.0,6.0,7.0,0.0,0.0,dog wubbanub,my son loves the wubbanubs the only thing i didnt like about the dog is that it didnt have the beanbag feet like the horse did,2008-12-23,dog wubbanub my son loves the wubbanubs the only thing i didnt like about the dog is that it didnt have the beanbag feet like the horse did,28,neu,3.0,0.8571428571428571,0.002465415696479934,0.007298983409005086
18567,997127233,wubbanub infant pacifier - duck,3.0,1.0,1.0,0.0,0.0,"Cute, but not effective","I had such high hopes for this product. The concept is great and I desperately needed something to help my newborn keep a pacifer in her mouth. But, alas, this was not the product. While cute, it didn't have enough weight to do the job. It popped out of her mouth as often as a normal pacifier. It is now sitting in a drawer somewhere.",2008-12-22,"Cute, but not effective I had such high hopes for this product. The concept is great and I desperately needed something to help my newborn keep a pacifer in her mouth. But, alas, this was not the product. While cute, it didn't have enough weight to do the job. It popped out of her mouth as often as a normal pacifier. It is now sitting in a drawer somewhere.",69,neu,3.162,1.0,0.00047938638542665386,0.0014926124901658768
18568,604039789,5 pack gumdrop newborn pacifier vanilla scent - blue,4.0,0.0,0.0,0.0,0.0,The only pacifier my baby will use,"My exclusively breastfed 5 month old has used only this pacifier since 6 weeks old. She refuses all other pacifiers, but loves the gumdrop. I love the design with the cut out for the nose and all one piece. It is also soft enough that if it gets lost in the bed or carseat it is not super uncomfortable or hard. It is funny looking, and slightly odd to see all the way into a child's mouth, but overall we love the product and recommend it to others.",2008-12-15,"The only pacifier my baby will use My exclusively breastfed 5 month old has used only this pacifier since 6 weeks old. She refuses all other pacifiers, but loves the gumdrop. I love the design with the cut out for the nose and all one piece. It is also soft enough that if it gets lost in the bed or carseat it is not super uncomfortable or hard. It is funny looking, and slightly odd to see all the way into a child's mouth, but overall we love the product and recommend it to others.",95,neu,3.04,0.0,0.0,0.0
18579,22842035,"nuby 3-d bugs pacifier sz 0-6 months, colors vary 2/ pk",3.0,0.0,2.0,0.0,0.0,was hoping it would be better,"i bought every type of pacifier at babiesrus to see which my son would like, i really liked how these pacifiers looked. however at 0 months is teething element really needed? this is one of my sons least favourite pacifier, i'm not sure what he doesn't like about it, but he really hates it. it's a shame because i like the consept but it just wasn't for us.",2008-12-01,"was hoping it would be better i bought every type of pacifier at babiesrus to see which my son would like, i really liked how these pacifiers looked. however at 0 months is teething element really needed? this is one of my sons least favourite pacifier, i'm not sure what he doesn't like about it, but he really hates it. it's a shame because i like the consept but it just wasn't for us.",74,neu,3.3166666666666664,0.0,0.0,0.0
18586,996130662,gumdrop pacifier full-term natural scent orange 5 pack,4.0,0.0,0.0,0.0,0.0,My newborn son LOVES his GumDrops!,I was given one by the hospital when my son was born and he loves it. I bought one more at the hospital's baby boutique and ordered 5 more online. Gumdrops really are the best pacifiers I have found. My son will not take any other kind of pacifier. He has to have his gumdrop. I really wish I had these when my first three where little. I couldn't get them to take a pacifier at all.,2008-11-30,My newborn son LOVES his GumDrops! I was given one by the hospital when my son was born and he loves it. I bought one more at the hospital's baby boutique and ordered 5 more online. Gumdrops really are the best pacifiers I have found. My son will not take any other kind of pacifier. He has to have his gumdrop. I really wish I had these when my first three where little. I couldn't get them to take a pacifier at all.,83,neu,3.6527777777777777,0.0,0.0,0.0
18587,996130662,gumdrop pacifier full-term natural scent orange 5 pack,4.0,0.0,0.0,0.0,0.0,Great pacifier for newborn - 4months,"My aunt sent me one of these when my son was born and he loved them so much I ended up ordering more, and giving some as baby shower gifts. All the mommies I know who have used them, LOVED them. They stay in the mouth a lot better than regular pacifiers and are a lot more comfortable! It was also a lot easier on me breastfeeding him because the nipple is similar to a real one. With regular pacifiers I found that they were always falling out..NOT THIS ONE! I HIGHLY RECOMMEND this product for newborns and up!",2008-11-27,"Great pacifier for newborn - 4months My aunt sent me one of these when my son was born and he loved them so much I ended up ordering more, and giving some as baby shower gifts. All the mommies I know who have used them, LOVED them. They stay in the mouth a lot better than regular pacifiers and are a lot more comfortable! It was also a lot easier on me breastfeeding him because the nipple is similar to a real one. With regular pacifiers I found that they were always falling out..NOT THIS ONE! I HIGHLY RECOMMEND this product for newborns and up!",105,neu,3.7384615384615385,0.0,0.0,0.0
18590,93126241,gumdrop pacifier full-term natural scent pink 5 pack,4.0,1.0,1.0,0.0,0.0,love it,"was given one of these at hospital baby will take no other kind, was very happy to find these at a great price.",2008-11-11,"love it was given one of these at hospital baby will take no other kind, was very happy to find these at a great price.",25,pos,4.1850000000000005,1.0,0.00047938638542665386,0.001959323210940523
18592,735883323,lil' vampire baby pacifier (discontinued by manufacturer),4.0,3.0,3.0,0.0,0.0,Steve Au,This pacifier was the best part of my son's Halloween costume. We got so many compliments on it. It is so much easier than putting a baby in a goofy costume they don't want to be in.,2008-11-02,Steve Au This pacifier was the best part of my son's Halloween costume. We got so many compliments on it. It is so much easier than putting a baby in a goofy costume they don't want to be in.,39,pos,4.1,1.0,0.0014381591562799617,0.005811865958232225
18594,226242876,"haba motley pacifier chain, multicolor",4.0,1.0,1.0,0.0,0.0,Haba pacifier chains,"I am very excited to have found these products. My mother gave me a couple of these 8 years ago when I had my first baby and she had gotten them in Germany. There wasn't anywhere here that sold anything like that back then, and I received so many compliments on them. I can't wait to hear the same things again when people see the new ones!",2008-10-24,"Haba pacifier chains I am very excited to have found these products. My mother gave me a couple of these 8 years ago when I had my first baby and she had gotten them in Germany. There wasn't anywhere here that sold anything like that back then, and I received so many compliments on them. I can't wait to hear the same things again when people see the new ones!",70,neu,3.4693181818181817,1.0,0.00047938638542665386,0.001740018807568301
18596,308287733,gerber naturalflex silicone pacifier - green / blue,3.0,12.0,13.0,0.0,0.0,Watch out for Mold!,"I gave this paci to my Daughter when she was only a couple weeks old and she really liked it.  I was breastfeeding and liked the idea that it was like mother.  The problem with this paci is that where the soft latex and hard plastic meets there is a seam that saliva can get into.  Over time it gets funky in there and mold can grow.  Unfortunately, you can't take apart the binky in order to clean it. Even boiling them didn't work. I did end up using these until my daughter was 1.  I just watched them and threw them out when they started to get weird. So if you don't mind cycling through binkies every few months then give these a try...",2008-10-08,"Watch out for Mold! I gave this paci to my Daughter when she was only a couple weeks old and she really liked it.  I was breastfeeding and liked the idea that it was like mother.  The problem with this paci is that where the soft latex and hard plastic meets there is a seam that saliva can get into.  Over time it gets funky in there and mold can grow.  Unfortunately, you can't take apart the binky in order to clean it. Even boiling them didn't work. I did end up using these until my daughter was 1.  I just watched them and threw them out when they started to get weird. So if you don't mind cycling through binkies every few months then give these a try...",129,neu,3.055,0.9230769230769231,0.005310126115495243,0.016443871281296842
18597,858196820,"hawaii medial gumdrop pacifier - newborn, natural scent",2.0,0.0,1.0,0.0,0.0,I beg to differ,"Disappointed with the Gerber paci, I bought this one after seeing the rave reviews from others, I was disappointed. It is not an expensive product but the shipping cost was more than the items - for me that was ok as long as the paci lived up to it reputation but it did not. It kept slipping out of my daughter's mouth which is average size for a two-month old - perhaps it is the unimaginative design. The big suction hole in the front of the pacifier is unattractive as well - it looks like the paci is missing a plug or something. Moreover, it made me a little nervous as she always seem to be struggling to breathe as she tried keep it from slipping out of her mouth. I am trying the avent, stay tuned for that review.",2008-10-05,"I beg to differ Disappointed with the Gerber paci, I bought this one after seeing the rave reviews from others, I was disappointed. It is not an expensive product but the shipping cost was more than the items - for me that was ok as long as the paci lived up to it reputation but it did not. It kept slipping out of my daughter's mouth which is average size for a two-month old - perhaps it is the unimaginative design. The big suction hole in the front of the pacifier is unattractive as well - it looks like the paci is missing a plug or something. Moreover, it made me a little nervous as she always seem to be struggling to breathe as she tried keep it from slipping out of her mouth. I am trying the avent, stay tuned for that review.",144,neg,2.7403846153846154,0.0,0.0,0.0
18598,110124739,wubbanub infant pacifier ~ red dog & green frog,4.0,0.0,0.0,0.0,0.0,Wubbies are a wonder,We used the wubbanub with our baby and she love's them. They are easy for her to find at night on her own as the plush makes them easy to grab. So we bought them for a family member for their soon to arrive baby girl.,2008-09-30,Wubbies are a wonder We used the wubbanub with our baby and she love's them. They are easy for her to find at night on her own as the plush makes them easy to grab. So we bought them for a family member for their soon to arrive baby girl.,50,neu,3.9833333333333334,0.0,0.0,0.0
18601,838023597,"the first years newborn soothie pacifiers, 2-pack",4.0,2.0,3.0,0.0,0.0,LOVE IT,All the babies in our area receive this pacifier at the local hospital when they are born.  My daughter loves it. In fact she only likes this pacifier and we have tried others.  I would recommended this paci to all!  The funny looking pacifiers are loved by all the babies I know.,2008-09-22,LOVE IT All the babies in our area receive this pacifier at the local hospital when they are born.  My daughter loves it. In fact she only likes this pacifier and we have tried others.  I would recommended this paci to all!  The funny looking pacifiers are loved by all the babies I know.,54,neu,3.58,0.6666666666666666,0.0006391818472355385,0.00235965924707899
18603,838023597,"the first years newborn soothie pacifiers, 2-pack",4.0,0.0,2.0,0.0,0.0,Soothie Pacifiers,"Order was filled quickly, shipping was reasonable, and we got a free sample pacie. All around a great experience. I would definately do business with this merchant again.",2008-09-16,"Soothie Pacifiers Order was filled quickly, shipping was reasonable, and we got a free sample pacie. All around a great experience. I would definately do business with this merchant again.",30,neu,3.8533333333333335,0.0,0.0,0.0
18605,729398287,wubbanub infant pacifier ~ blue pony,4.0,0.0,0.0,0.0,0.0,My son loves his horse paci!,"My son was given soothie pacifierss in the hospital, and we continued with them when we got home.  We got our first wubbanub at 3 months, and have not used anything else since.  We have about 4 or 5 at any time, and have lost sveral at Wal-Mart, or to a chewing puppy dog.  We just keep replacing them, and my son is happy.  He just turned one, and now he chews on the legs more than he sucks on the paci.  I wouldn't trade these for anything!",2008-09-04,"My son loves his horse paci! My son was given soothie pacifierss in the hospital, and we continued with them when we got home.  We got our first wubbanub at 3 months, and have not used anything else since.  We have about 4 or 5 at any time, and have lost sveral at Wal-Mart, or to a chewing puppy dog.  We just keep replacing them, and my son is happy.  He just turned one, and now he chews on the legs more than he sucks on the paci.  I wouldn't trade these for anything!",94,neu,3.5875,0.0,0.0,0.0
18606,396695183,trebco wubbanub pacifier with toy red dog,4.0,0.0,0.0,0.0,0.0,great idea,"These are the cutest things, very good for a unique baby gift.  i got 3, two for friends of mine that are expecting and one for my 2 month old.  He loves it.",2008-09-04,"great idea These are the cutest things, very good for a unique baby gift.  i got 3, two for friends of mine that are expecting and one for my 2 month old.  He loves it.",35,pos,4.0925,0.0,0.0,0.0
18607,858196820,gumdrop full-term natural scent pacifier pink,4.0,1.0,1.0,0.0,0.0,awsome,"she loves it, this is the pacifier that stays in her crib because she only sleeps with this one",2008-08-25,"awsome she loves it, this is the pacifier that stays in her crib because she only sleeps with this one",20,neu,3.0,1.0,0.00047938638542665386,0.001559354728608957
18609,957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)",4.0,3.0,4.0,0.0,0.0,Sanity-Saver,"we got this as a shower gift and i thought it was REEEEALLY creepy. until i saw how quickly my daughter fell asleep when i turned it on. she's nearly 2 now and still loves this bear. once they outgrow the need for the sound, you can take out the sound pack and its just a regular cozy bear.",2008-08-21,"Sanity-Saver we got this as a shower gift and i thought it was REEEEALLY creepy. until i saw how quickly my daughter fell asleep when i turned it on. she's nearly 2 now and still loves this bear. once they outgrow the need for the sound, you can take out the sound pack and its just a regular cozy bear.",60,neu,3.1523809523809523,0.75,0.0010786193672099713,0.0036653154330353673
18610,226242876,"haba motley pacifier chain, multicolor",2.0,12.0,13.0,0.0,0.0,not for a baby that chews,"This pacifier chain is great-looking, but it does not hold up to lots of chewing/sucking.  My son is 4 1/2 months old and puts everything in his mouth.  I checked on the chain after he chewed on it for a while and noticed that 2 beads were cracked!  I ended up having to throw it out since I was afraid the beads would break and become a choking hazard.",2008-08-17,"not for a baby that chews This pacifier chain is great-looking, but it does not hold up to lots of chewing/sucking.  My son is 4 1/2 months old and puts everything in his mouth.  I checked on the chain after he chewed on it for a while and noticed that 2 beads were cracked!  I ended up having to throw it out since I was afraid the beads would break and become a choking hazard.",75,neg,2.525,0.9230769230769231,0.005310126115495243,0.012603535266686661
18611,997127233,wubbanub infant pacifier - duck,4.0,0.0,0.0,0.0,0.0,A soother and a toy in one!,"At first, the duck helped keep the pacifier in our son's mouth, but as he got older, it provided hours of entertainment as well. Also, he does not lose it in his crib.",2008-08-13,"A soother and a toy in one! At first, the duck helped keep the pacifier in our son's mouth, but as he got older, it provided hours of entertainment as well. Also, he does not lose it in his crib.",40,neu,3.4166666666666665,0.0,0.0,0.0
18638,295960359,the original billy-bob teeth two front teeth pacifier,4.0,2.0,4.0,0.0,0.0,my daughter loves it,"my 17 month old daughter loves this pacifier.  she is old enough now to visually recognize this passifier vs the other 10 in her crib.  she prefers this one.  i think (i am guessing here) that it is because the plastic is thicker and more rubbery for chewing on than her other ones.  i don't know, but she loves it.",2008-08-09,"my daughter loves it my 17 month old daughter loves this pacifier.  she is old enough now to visually recognize this passifier vs the other 10 in her crib.  she prefers this one.  i think (i am guessing here) that it is because the plastic is thicker and more rubbery for chewing on than her other ones.  i don't know, but she loves it.",64,neu,3.1285714285714286,0.5,0.00047938638542665386,0.001622893288754733
18669,51313971,munchkin deluxe bottle  and food warmer with pacifier cleaning basket,4.0,1.0,1.0,0.0,0.0,Worth the Money,"I really liked this warmer. I was given one when my first daughter was born. As some of the reviews state, it may take a little practise to get used to how much water to put in, but that doesn't take much to master. The only recommendation that I have is that if you use the Dr. Brown's bottles with the tubes in them, take the tubes out before putting the bottle in the warmer, or you'll end up with the milk leaking into the warmer.",2008-08-08,"Worth the Money I really liked this warmer. I was given one when my first daughter was born. As some of the reviews state, it may take a little practise to get used to how much water to put in, but that doesn't take much to master. The only recommendation that I have is that if you use the Dr. Brown's bottles with the tubes in them, take the tubes out before putting the bottle in the warmer, or you'll end up with the milk leaking into the warmer.",89,neu,3.3892857142857142,1.0,0.00047938638542665386,0.0017219686821958796
18671,460495350,"nuk 2 pack silicone orthodontic bpa free juicy pacifier, size 1",2.0,4.0,12.0,0.0,0.0,germ collector,"if you pull the nipple all the way to the sides, out will come a collection of 'things' from hair to lint to dry milk...one day while cleaning one of the pacifiers I noticed a piece of hair stuck to the base of the nipple, when I pulled the nipple to the side, the hair still wouldn't come off, so I pulled it really hard and along with the hair came a string of lint...I did the same thing to the other 3 pacifiers and it was the same...since then I kept an eye on these nipples and noticed that even within a few hours of use, it still collected lint and other things...... I regularly would boil the pacifiers and wash around the base of the nipple, but this isn't enough for these pacifiers...I am sending these nipples back to the company for my $$ back...don't buy these unless you are willing to constantly keep washing them within a few hours throughout the day...",2008-07-25,"germ collector if you pull the nipple all the way to the sides, out will come a collection of 'things' from hair to lint to dry milk...one day while cleaning one of the pacifiers I noticed a piece of hair stuck to the base of the nipple, when I pulled the nipple to the side, the hair still wouldn't come off, so I pulled it really hard and along with the hair came a string of lint...I did the same thing to the other 3 pacifiers and it was the same...since then I kept an eye on these nipples and noticed that even within a few hours of use, it still collected lint and other things...... I regularly would boil the pacifiers and wash around the base of the nipple, but this isn't enough for these pacifiers...I am sending these nipples back to the company for my $$ back...don't buy these unless you are willing to constantly keep washing them within a few hours throughout the day...",167,neg,2.663095238095238,0.3333333333333333,0.0006391818472355385,0.0016357351884743725
18672,772280665,"gerber nuk newborn orthodontic pacifier latex size1, colors vary",2.0,5.0,10.0,0.0,0.0,"germ, hair, lint collector!!  do not buy","if you pull the nipple all the way to the sides, out will come a collection of 'things' from hair to lint to dry milk...one day while cleaning one of the pacifiers I noticed a piece of hair stuck to the base of the nipple, when I pulled the nipple to the side, the hair still wouldn't come off, so I pulled it really hard and along with the hair came a string of lint...I did the same thing to the other 3 pacifiers and found them dirty as well...since then I kept an eye on these nipples and noticed that even within a few hours of use, it still collected lint and other things...... I regularly would boil the pacifiers and wash around the base of the nipple, but this isn't enough for these pacifiers...I am sending these nipples back to the company for my $$ back...don't buy these unless you are willing to constantly keep washing them within a few hours throughout the day...",2008-07-25,"germ, hair, lint collector!!  do not buy if you pull the nipple all the way to the sides, out will come a collection of 'things' from hair to lint to dry milk...one day while cleaning one of the pacifiers I noticed a piece of hair stuck to the base of the nipple, when I pulled the nipple to the side, the hair still wouldn't come off, so I pulled it really hard and along with the hair came a string of lint...I did the same thing to the other 3 pacifiers and found them dirty as well...since then I kept an eye on these nipples and noticed that even within a few hours of use, it still collected lint and other things...... I regularly would boil the pacifiers and wash around the base of the nipple, but this isn't enough for these pacifiers...I am sending these nipples back to the company for my $$ back...don't buy these unless you are willing to constantly keep washing them within a few hours throughout the day...",173,neg,2.6055555555555556,0.5,0.0011984659635666348,0.003025684359495151
18673,93126241,gumdrop pacifier full-term natural scent pink 5 pack,4.0,0.0,0.0,0.0,0.0,Wonderful binky,"i recieved two as a gift at my shower for my second son and was hesitant because my first rejected EVERY binky sold at BRU. but this time around it works like a charm, its the only one he takes so i have 5 in storage in case we lose one. it doesnt leave marks on his face and fits 'just right' in his mouth",2008-07-07,"Wonderful binky i recieved two as a gift at my shower for my second son and was hesitant because my first rejected EVERY binky sold at BRU. but this time around it works like a charm, its the only one he takes so i have 5 in storage in case we lose one. it doesnt leave marks on his face and fits 'just right' in his mouth",67,neu,3.6142857142857143,0.0,0.0,0.0
